bait	baitGene	prey	preyGene	Quant (SPC or Intensities)	User Controls (SPC or Intensities)	CRAP Controls (SPC)	Avg. SPC	FCA	FCB	SP	iRef	intAct	iRef-Evidence	intAct-Evidence
P32494	NGG1	P35179	SSS1	1|0|1|1	1|4|3|2	-	0.75	0.496913792225	0.419920237384	0.0	0	0	na	na
P32494	NGG1	P35177	SPT7	216|197|214|206	4|5|2|2	-	208.25	48.8679861826	44.5560358257	1.0	1	1	 || pubmed:15831453|pubmed:12101232|pubmed:21596309|pubmed:15260971|pubmed:9844640|pubmed:20498363|pubmed:25713136|pubmed:11805826|pubmed:16554755|pubmed:19731963|pubmed:9756893|pubmed:12446794|pubmed:16429126|pubmed:9753545|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:15831453|pubmed:12101232|pubmed:21596309|pubmed:15260971|pubmed:9844640|pubmed:20498363|pubmed:25713136|pubmed:11805826|pubmed:16554755|pubmed:19731963|pubmed:9756893|pubmed:12446794|pubmed:16429126|pubmed:9753545|pubmed:25216679|pubmed:21734642 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P18562	FUR1	1|2|0|0	9|8|7|5	-	0.75	0.212560222826	0.173585779154	0.0	0	0	na	na
P32494	NGG1	P31412	VMA5	2|0|2|2	2|7|3|5	-	1.5	0.473742546154	0.381057751359	0.0	0	0	na	na
P32494	NGG1	P32892	DRS1	21|24|17|19	0|0|0|0	-	20.25	21.0023386867	20.7985742685	1.0	0	0	na	na
P32494	NGG1	Q08281	RTC1	13|12|15|21	0|0|0|1	-	15.25	12.7859895538	11.7697585931	1.0	0	0	na	na
P32494	NGG1	P47150	RSM7	1|0|0|0	1|3|3|4	-	0.25	0.331230164849	0.274204714689	0.0	0	0	na	na
P32494	NGG1	P18962	DAP2	0|2|1|0	1|1|1|2	-	0.75	0.783223637671	0.666523344988	0.01	0	0	na	na
P32494	NGG1	P18963	IRA1	10|11|10|11	7|7|4|5	-	10.5	1.68804285465	1.56621597581	0.01	0	0	na	na
P32494	NGG1	Q08278	MED7	0|3|1|2	2|4|1|2	-	1.5	0.780340462484	0.614806822731	0.01	0	0	na	na
P32494	NGG1	P53141	MLC1	12|13|9|12	7|11|8|12	-	11.5	1.18054519709	1.09095328748	0.0	0	0	na	na
P32494	NGG1	P53927	NOP15	5|6|5|7	1|1|3|3	-	5.75	2.20398976408	1.95224937921	0.43	0	0	na	na
P32494	NGG1	P33418	LOS1	0|1|0|0	11|9|10|6	-	0.25	0.125276052503	0.107947278175	0.0	0	0	na	na
P32494	NGG1	Q04347	BUD22	0|2|1|2	0|0|0|0	-	1.25	2.24534767184	2.05525629414	0.44	0	0	na	na
P32494	NGG1	P32259	SIN4	10|5|3|9	1|2|0|1	-	6.75	3.84968355871	3.07815248206	0.81	0	0	na	na
P32494	NGG1	P00925	ENO2	20|19|18|24	40|40|38|36	-	20.25	0.529043191328	0.515417615126	0.0	0	0	na	na
P32494	NGG1	P00924	ENO1	16|17|22|19	54|45|45|47	-	18.5	0.393381755076	0.375586649707	0.0	0	0	na	na
P32494	NGG1	P00927	ILV1	2|0|0|0	26|26|21|36	-	0.5	0.0523841580685	0.043608728159	0.0	0	0	na	na
P32494	NGG1	Q07834	YLL032C	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	Q08474	VAM10	1|0|0|0	2|4|2|2	-	0.25	0.357132155254	0.325986708207	0.0	0	0	na	na
P32494	NGG1	P09798	CDC16	43|38|40|41	5|1|1|4	-	40.5	10.8209402712	9.30545279678	1.0	0	0	na	na
P32494	NGG1	P53855	ATG2	2|0|1|2	1|4|1|1	-	1.25	0.817077954247	0.691107511271	0.01	0	0	na	na
P32494	NGG1	P53327	SLH1	4|2|3|4	2|0|0|0	-	3.25	2.76193071776	2.43980078283	0.78	0	0	na	na
P32494	NGG1	P36421	TYS1	6|6|3|4	31|38|34|30	-	4.75	0.166257166191	0.156528449016	0.0	0	0	na	na
P32494	NGG1	P53859	CSL4	14|15|10|12	0|0|0|0	-	12.75	13.5867473842	13.4255997351	1.0	0	0	na	na
P32494	NGG1	P53858	BNI4	1|1|2|2	23|19|15|22	-	1.5	0.119148329768	0.109795810193	0.0	0	0	na	na
P32494	NGG1	Q04693	RSE1	7|7|5|4	1|0|2|2	-	5.75	2.93051569093	2.41571681294	0.76	0	0	na	na
P32494	NGG1	Q04697	GSF2	2|1|0|0	3|2|1|1	-	0.75	0.632036139187	0.520360877661	0.0	0	0	na	na
P32494	NGG1	P06844	SPT3	44|39|44|47	0|0|0|1	-	43.5	35.0517178131	32.8349442217	1.0	1	1	 || pubmed:27899560|pubmed:12186975|pubmed:16554755|pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27899560|pubmed:12186975|pubmed:16554755|pubmed:9753545 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q12329	HSP42	18|16|15|19	27|34|38|49	-	17.0	0.465715289859	0.429328468857	0.0	0	0	na	na
P32494	NGG1	P07806	VAS1	7|2|4|2	24|26|18|21	-	3.75	0.201064071068	0.17710066724	0.0	0	0	na	na
P32494	NGG1	Q99359	RAD61	5|2|4|2	3|5|4|4	-	3.25	0.839343652253	0.757646349795	0.0	0	0	na	na
P32494	NGG1	P53210	YGR017W	0|1|1|1	0|1|1|0	-	0.75	1.16742106592	1.0105039711	0.0	0	0	na	na
P32494	NGG1	P04051	RPO31	16|16|16|14	6|5|1|2	-	15.5	3.6454828436	3.08067859714	0.87	0	0	na	na
P32494	NGG1	P04050	RPO21	116|122|122|123	67|66|67|71	-	120.75	1.74266306221	1.68975023602	0.0	0	0	na	na
P32494	NGG1	Q01080	RPA49	17|18|15|17	3|6|5|8	-	16.75	2.704401581	2.40019620346	0.45	0	0	na	na
P32494	NGG1	P32333	MOT1	9|2|3|1	0|1|1|0	-	3.75	3.11102861174	2.34348478794	0.58	1	1	 || pubmed:18596064 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18596064 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53852	YNL247W	0|0|0|2	11|12|10|14	-	0.5	0.116328036813	0.0994310822581	0.0	0	0	na	na
P32494	NGG1	P32337	PSE1	2|1|0|0	4|6|1|0	-	0.75	0.47086032809	0.340259995231	0.0	0	0	na	na
P32494	NGG1	P0CX23;P0CX24	P0CX23;P0CX24	33|39|29|33	10|14|13|13	-	33.5	2.52721328124	2.37724639328	0.4	0	0	na	na
P32494	NGG1	Q12214	HOS1	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	Q12213	RPL7B	70|70|60|63	35|47|37|43	-	65.75	1.59075029398	1.53075319075	0.03	0	0	na	na
P32494	NGG1	P32639	BRR2	10|5|6|7	2|0|0|0	-	7.0	5.19081493025	4.56690421295	0.99	0	0	na	na
P32494	NGG1	P38861	NMD3	18|18|19|22	4|3|2|2	-	19.25	5.32019592805	4.97356559979	1.0	0	0	na	na
P32494	NGG1	P41277	GPP1	5|1|4|2	14|18|15|19	-	3.0	0.224694770322	0.198900064377	0.0	0	0	na	na
P32494	NGG1	P38744	YHL018W	0|0|0|1	0|0|0|0	-	0.25	1.24100717399	1.18382350095	0.0	0	0	na	na
P32494	NGG1	P32505	NAB2	2|0|1|1	0|0|0|0	-	1.0	1.96686702598	1.83681263318	0.34	0	0	na	na
P32494	NGG1	P46970	NMD5	1|0|1|1	7|7|7|6	-	0.75	0.222511234129	0.207289025336	0.0	0	0	na	na
P32494	NGG1	P46974	RSF2	1|3|0|4	5|6|2|9	-	2.0	0.461430019658	0.329934567108	0.0	0	0	na	na
P32494	NGG1	Q05567	DPL1	1|0|0|0	1|0|0|1	-	0.25	0.822953177533	0.706284832322	0.0	0	0	na	na
P32494	NGG1	P11353	HEM13	3|0|2|4	13|18|17|12	-	2.25	0.198634274505	0.160943794849	0.0	0	0	na	na
P32494	NGG1	P36528	MRPL17	4|5|2|5	4|5|2|1	-	4.0	1.24703336375	1.03058902898	0.01	0	0	na	na
P32494	NGG1	P40010	NUG1	29|17|20|22	17|16|16|9	-	22.0	1.4527584005	1.28079963408	0.0	0	0	na	na
P32494	NGG1	P40016	RPN3	22|24|30|31	19|20|20|17	-	26.75	1.3650721549	1.30745513905	0.0	0	0	na	na
P32494	NGG1	P22202	SSA4	6|3|2|5	26|27|18|26	-	4.0	0.194982395287	0.173587482008	0.0	0	0	na	na
P32494	NGG1	P36036	YRA2	5|10|6|3	1|1|0|0	-	6.0	4.68719630244	3.92201206481	0.88	0	0	na	na
P32494	NGG1	Q12019	MDN1	31|22|25|25	43|53|42|46	-	25.75	0.560819220019	0.550974694822	0.0	0	0	na	na
P32494	NGG1	P36527	MRPL28	0|1|1|0	0|0|0|0	-	0.5	1.50515083932	1.41780695529	0.0	0	0	na	na
P32494	NGG1	P04449	RPL24A	33|31|29|35	19|19|16|16	-	32.0	1.75696608545	1.70710015691	0.01	0	0	na	na
P32494	NGG1	P15108	HSC82	32|30|28|27	79|67|66|82	-	29.25	0.399425348943	0.379610146345	0.0	0	0	na	na
P32494	NGG1	Q02326	RPL6A	37|39|39|40	19|21|17|20	-	38.75	1.93806602656	1.89274125577	0.03	0	0	na	na
P32494	NGG1	P23615	SPT6	130|124|115|118	11|11|7|7	-	121.75	12.1312611296	11.360263666	1.0	0	0	na	na
P32494	NGG1	P25441	RPC53	7|7|7|7	0|0|0|0	-	7.0	7.89922633339	7.89657143064	1.0	0	0	na	na
P32494	NGG1	Q04048	SYF1	2|0|2|1	0|0|0|0	-	1.25	2.21383538076	2.03173317158	0.35	0	0	na	na
P32494	NGG1	P33314	BUD2	1|0|1|1	0|0|0|0	-	0.75	1.72742127738	1.66274356914	0.0	0	0	na	na
P32494	NGG1	P36144	UTP30	6|4|5|4	0|0|0|0	-	4.75	5.66827489964	5.62119822838	0.99	0	0	na	na
P32494	NGG1	P36149	BET3	1|1|1|1	1|3|1|1	-	1.0	0.804305844859	0.756175477315	0.0	0	0	na	na
P32494	NGG1	Q08873	SCP1	0|1|0|0	2|2|1|2	-	0.25	0.458961015224	0.401750980715	0.0	0	0	na	na
P32494	NGG1	P22470	SAN1	1|0|0|0	22|32|30|36	-	0.25	0.0400250050646	0.0353835862225	0.0	0	0	na	na
P32494	NGG1	Q06266	TOS4	0|1|1|0	0|0|0|0	-	0.5	1.50515083932	1.41780695529	0.0	0	0	na	na
P32494	NGG1	Q12072	IOC2	12|15|14|16	0|0|0|0	-	14.25	15.0597580021	14.967224186	1.0	0	0	na	na
P32494	NGG1	Q12433	AHC1	130|82|110|101	0|0|0|0	-	105.75	104.80715465	103.782995111	1.0	1	1	 || pubmed:21734642|pubmed:16554755|pubmed:10490601 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:21734642|pubmed:16554755|pubmed:10490601 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P04840	POR1	4|4|4|2	14|14|11|11	-	3.5	0.33064108283	0.311144203994	0.0	0	0	na	na
P32494	NGG1	Q12432	EAF3	4|5|3|7	0|0|1|0	-	4.75	4.49707503493	4.07424973106	0.96	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38788	SSZ1	7|7|6|9	22|25|19|22	-	7.25	0.354375944014	0.341731882211	0.0	0	0	na	na
P32494	NGG1	Q00402	NUM1	2|2|4|7	7|8|5|7	-	3.75	0.60481337266	0.523908746339	0.0	0	0	na	na
P32494	NGG1	P0C2J1	TY1B-PR3	0|1|0|1	0|0|0|0	-	0.5	1.49918965853	1.41353601465	0.0	0	0	na	na
P32494	NGG1	P38782	MED6	5|2|1|4	1|0|1|0	-	3.0	2.58392389979	2.13842424865	0.66	0	0	na	na
P32494	NGG1	P34216	EDE1	37|44|48|42	1|0|1|0	-	42.75	28.4401533689	25.380398943	1.0	0	0	na	na
P32494	NGG1	P38781	RSC30	2|2|4|2	0|1|0|0	-	2.5	2.80933055685	2.57303928954	0.81	0	0	na	na
P32494	NGG1	Q06511	RRP15	11|11|13|12	1|1|0|0	-	11.75	8.44070627335	7.59065783389	1.0	0	0	na	na
P32494	NGG1	Q06512	NOC4	13|16|15|15	0|0|1|0	-	14.75	12.3293725175	11.4800319989	1.0	0	0	na	na
P32494	NGG1	P0CX45;P0CX46	P0CX45;P0CX46	59|54|67|76	38|38|36|38	-	64.0	1.65864239706	1.61932237433	0.0	0	0	na	na
P32494	NGG1	P38065	APL3	1|4|2|5	0|0|0|0	-	3.0	3.97114826627	3.63180365647	0.71	0	0	na	na
P32494	NGG1	Q3E754	RPS21B	17|21|21|24	15|13|13|15	-	20.75	1.4274313017	1.35935349068	0.01	0	0	na	na
P32494	NGG1	P38075	PDX3	1|1|3|1	0|0|0|0	-	1.5	2.47954047147	2.3592340407	0.65	0	0	na	na
P32494	NGG1	P38077	ATP3	0|0|1|0	24|27|21|23	-	0.25	0.0504683682591	0.0469956002463	0.0	0	0	na	na
P32494	NGG1	P38071	ETR1	1|4|2|2	1|3|0|1	-	2.25	1.47212605676	1.17255507388	0.21	0	0	na	na
P32494	NGG1	Q03214	ECM5	2|2|1|4	0|0|0|0	-	2.25	3.20625351703	3.04771284469	0.49	0	0	na	na
P32494	NGG1	Q02256	YVH1	11|8|8|7	0|0|1|0	-	8.5	7.41675663875	6.86469654695	1.0	0	0	na	na
P32494	NGG1	P29295	HRR25	30|23|30|26	6|7|4|5	-	27.25	4.29605565821	4.01574999811	0.89	0	0	na	na
P32494	NGG1	P30665	MCM4	3|3|0|3	41|40|54|34	-	2.25	0.0739206300662	0.0604738358951	0.0	0	0	na	na
P32494	NGG1	P06169	PDC1	24|16|25|22	65|65|66|64	-	21.75	0.338020615869	0.327326868277	0.0	0	0	na	na
P32494	NGG1	P06168	ILV5	8|5|10|10	33|44|32|33	-	8.25	0.249854476462	0.2385069219	0.0	0	0	na	na
P32494	NGG1	Q06211	MMS1	3|8|7|6	10|5|7|9	-	6.0	0.789433233358	0.671677847007	0.0	0	0	na	na
P32494	NGG1	Q12464	RVB2	25|20|33|25	58|64|71|58	-	25.75	0.411861498151	0.396088280882	0.0	0	0	na	na
P32494	NGG1	Q03322	TLG1	0|0|0|1	2|3|0|1	-	0.25	0.503866200004	0.401210930837	0.0	0	0	na	na
P32494	NGG1	Q12460	NOP56	35|35|39|41	32|36|27|22	-	37.5	1.25656339167	1.1614966166	0.0	0	0	na	na
P32494	NGG1	P47096	BNA1	0|0|1|0	3|5|6|7	-	0.25	0.199277099554	0.170023500176	0.0	0	0	na	na
P32494	NGG1	P40527	NEO1	0|0|0|1	0|1|0|0	-	0.25	1.00613398472	0.902817136212	0.0	0	0	na	na
P32494	NGG1	P40413	CCT5	55|52|57|50	25|29|24|30	-	53.5	1.92106023071	1.87820754496	0.02	0	0	na	na
P32494	NGG1	P45818	ROK1	18|13|13|13	3|1|0|0	-	14.25	7.49344784946	6.37443267469	1.0	0	0	na	na
P32494	NGG1	Q04952	FKS3	1|1|1|1	1|1|2|1	-	1.0	0.876981867714	0.83621445254	0.0	0	0	na	na
P32494	NGG1	Q06685	VIP1	9|7|2|7	2|4|2|3	-	6.25	1.92018573724	1.65783926198	0.33	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q06680	YCG1	0|1|0|0	1|2|0|0	-	0.25	0.730044192843	0.607786009011	0.0	0	0	na	na
P32494	NGG1	P38321	YBR225W	1|0|0|1	0|1|1|0	-	0.5	0.989779799863	0.843066941483	0.0	0	0	na	na
P32494	NGG1	P38323	MCX1	4|2|2|3	17|18|16|18	-	2.75	0.202231578775	0.196608516773	0.0	0	0	na	na
P32494	NGG1	Q04225	RRB1	2|1|4|1	3|3|5|6	-	2.0	0.561868529292	0.477424270558	0.0	0	0	na	na
P32494	NGG1	P38326	SWC5	1|1|2|3	0|2|0|0	-	1.75	1.85058204212	1.60589916112	0.54	1	1	 || pubmed:18931302|pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18931302|pubmed:17314980 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	Q04226	TAF11	4|1|2|0	0|0|0|0	-	1.75	2.70990218851	2.32504381518	0.51	0	0	na	na
P32494	NGG1	Q07930	PML1	2|0|1|1	0|0|0|0	-	1.0	1.96686702598	1.83681263318	0.42	0	0	na	na
P32494	NGG1	P38111	MEC1	70|75|84|59	1|0|0|1	-	72.0	47.8652734391	42.6153279677	1.0	0	0	na	na
P32494	NGG1	Q08683	APC5	0|2|1|0	0|1|0|0	-	0.75	1.42960461527	1.19821272419	0.3	0	0	na	na
P32494	NGG1	P38255	RXT2	4|4|3|2	10|8|13|10	-	3.25	0.371608605027	0.334980992509	0.0	1	1	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:27708008 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P32657	CHD1	107|101|103|107	3|5|2|2	-	104.5	26.2394838695	24.2689941791	1.0	1	1	 || pubmed:15647753 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:15647753 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P38110	TEL1	1|0|1|0	0|0|0|0	-	0.5	1.48641410338	1.40455360771	0.0	0	0	na	na
P32494	NGG1	Q08687	TMA16	7|8|8|7	1|1|1|2	-	7.5	3.7329906788	3.55335494012	0.92	0	0	na	na
P32494	NGG1	P38251	RFC5	2|5|5|6	4|3|4|4	-	4.5	1.14176903095	1.01751593379	0.0	0	0	na	na
P32494	NGG1	Q08689	NAT5	3|2|2|3	0|1|0|0	-	2.5	2.79839871327	2.61157803462	0.85	0	0	na	na
P32494	NGG1	Q12321	MED1	2|4|2|3	4|3|4|4	-	2.75	0.781034654134	0.711649067436	0.0	0	0	na	na
P32494	NGG1	Q07084	SSK1	1|1|1|2	0|0|0|0	-	1.25	2.22661093591	2.19383083693	0.46	0	0	na	na
P32494	NGG1	P53131	PRP43	15|12|12|10	0|0|1|0	-	12.25	10.3490330504	9.59660597807	1.0	0	0	na	na
P32494	NGG1	P32528	DUR1,2	1|0|1|0	6|12|5|1	-	0.5	0.215371259666	0.164542341473	0.0	0	0	na	na
P32494	NGG1	P32529	RPA12	1|1|1|1	1|1|1|1	-	1.0	0.991891928243	0.980668261718	0.0	0	0	na	na
P32494	NGG1	Q12018	CDC53	4|2|2|3	5|6|4|3	-	2.75	0.673408605862	0.60549767675	0.0	0	0	na	na
P32494	NGG1	P32524	PRP21	1|3|3|2	0|0|1|1	-	2.25	2.14103792107	1.84634602219	0.62	0	0	na	na
P32494	NGG1	P18759	SEC18	1|0|0|0	16|23|22|17	-	0.25	0.0604997826848	0.0549939685876	0.0	0	0	na	na
P32494	NGG1	P32835	GSP1	4|3|3|2	7|8|6|8	-	3.0	0.480383208226	0.455563572636	0.0	0	0	na	na
P32494	NGG1	P32832	NPL6	11|16|14|15	7|9|4|7	-	14.0	1.92874223369	1.72116348949	0.09	1	1	 || pubmed:16204215 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:16204215 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P32521	PAN1	1|1|4|3	2|3|3|9	-	2.25	0.61158768078	0.495075953946	0.0	0	0	na	na
P32494	NGG1	P23292	YCK2	2|0|0|3	0|2|0|0	-	1.25	1.50108340429	1.13119880075	0.37	0	0	na	na
P32494	NGG1	P32523	PRP19	9|10|11|12	2|3|3|2	-	10.5	3.24213996636	3.07896671674	0.85	0	0	na	na
P32494	NGG1	Q07807	PUF3	2|4|5|5	28|38|32|45	-	4.0	0.135001978205	0.122299667927	0.0	1	1	 || pubmed:26493364 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:26493364 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P20081	FPR1	5|4|5|3	2|4|1|2	-	4.25	1.61702362184	1.42405686888	0.12	0	0	na	na
P32494	NGG1	P27614	CPS1	17|21|22|18	9|11|14|12	-	19.5	1.61548288572	1.51066301403	0.0	0	0	na	na
P32494	NGG1	P53886	APC1	0|1|2|3	0|0|0|0	-	1.5	2.47514071607	2.20274652875	0.18	0	0	na	na
P32494	NGG1	P51998	YML6	5|6|2|5	2|1|2|3	-	4.5	1.80321399308	1.53255299452	0.29	0	0	na	na
P32494	NGG1	P21734	UBC1	1|0|1|0	1|2|1|2	-	0.5	0.598197812758	0.532493256646	0.0	0	0	na	na
P32494	NGG1	P53863	JJJ1	4|3|3|1	0|0|0|0	-	2.75	3.71424268636	3.52346701258	0.77	0	0	na	na
P32494	NGG1	P53866	SQS1	12|14|18|20	0|0|0|1	-	16.0	13.4076698762	12.357286381	1.0	0	0	na	na
P32494	NGG1	P22276	RET1	12|14|15|9	10|6|6|4	-	12.5	1.77252258456	1.56347085524	0.08	0	0	na	na
P32494	NGG1	Q05775	HCR1	18|16|19|17	4|3|2|4	-	17.5	4.29022651058	3.9298087159	0.98	0	0	na	na
P32494	NGG1	P32787	MGM101	15|18|25|21	3|5|5|6	-	19.75	3.56346963923	3.19523054666	0.87	0	0	na	na
P32494	NGG1	Q04170	YDR391C	2|1|2|3	1|0|0|0	-	2.0	2.3509055429	2.14472105055	0.74	0	0	na	na
P32494	NGG1	Q04177	UTP5	20|21|16|17	2|1|1|2	-	18.5	7.67938645992	7.0830841328	1.0	0	0	na	na
P32494	NGG1	Q05881	YLR287C	0|0|1|0	1|3|0|3	-	0.25	0.460899977879	0.362674630332	0.0	0	0	na	na
P32494	NGG1	P00358	TDH2	1|0|0|1	8|5|7|3	-	0.5	0.217574977505	0.180898369351	0.0	0	0	na	na
P32494	NGG1	P00359	TDH3	32|25|28|28	88|79|80|67	-	28.25	0.361007745039	0.343330552916	0.0	0	0	na	na
P32494	NGG1	P53914	KRE33	70|55|66|70	4|4|4|5	-	65.25	12.3897844398	11.9652907223	1.0	0	0	na	na
P32494	NGG1	P53916	TEP1	0|1|0|2	0|0|0|0	-	0.75	1.74019683252	1.56194169087	0.21	0	0	na	na
P32494	NGG1	P53911	EAF7	1|5|5|7	0|1|0|0	-	4.5	4.4203565437	3.70210490831	0.78	1	1	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 	 || pubmed:18676811 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P53912	YNL134C	1|1|1|1	7|5|7|6	-	1.0	0.272134098376	0.253272166248	0.0	0	0	na	na
P32494	NGG1	P38736	GOS1	0|0|1|0	3|7|2|5	-	0.25	0.240910740777	0.202330526613	0.0	0	0	na	na
P32494	NGG1	P53919	NAF1	2|4|3|1	2|4|1|2	-	2.5	1.08892064898	0.91387768858	0.02	0	1	na	 || pubmed:14690591 ||  ||  ||  ||  ||  ||  ||  || 
P32494	NGG1	P25617	YCR016W	12|16|19|14	1|1|1|3	-	15.25	6.42593366618	5.88359146641	1.0	0	0	na	na
P32494	NGG1	P53598	LSC1	2|2|1|1	20|19|14|14	-	1.5	0.140040845206	0.130309618351	0.0	0	0	na	na
P32494	NGG1	P53599	SSK2	19|20|19|23	1|2|1|1	-	20.25	9.37185485142	9.02657325396	1.0	0	0	na	na
P32494	NGG1	P46367	ALD4	5|2|3|3	33|38|30|45	-	3.25	0.111592806415	0.104061931182	0.0	0	0	na	na
P32494	NGG1	P53262	VOA1	0|0|1|0	0|2|2|1	-	0.25	0.556428014852	0.447282617565	0.0	0	0	na	na
P32494	NGG1	Q6Q547	NOP10	7|6|6|3	1|1|2|3	-	5.5	2.32701071742	2.04558841996	0.6	0	0	na	na
P32494	NGG1	P53261	NOP7	31|35|31|29	6|8|6|6	-	31.5	4.29324675428	4.18342403725	0.9	0	0	na	na
P32494	NGG1	Q04839	GFD1	2|2|1|1	0|0|0|0	-	1.5	2.48323199505	2.43046161608	0.7	0	0	na	na
P32494	NGG1	P20606	SAR1	4|2|1|2	9|9|12|7	-	2.25	0.310853192661	0.275086089828	0.0	0	0	na	na
P32494	NGG1	Q12263	GIN4	0|0|0|1	0|0|0|2	-	0.25	0.827841098866	0.710812354284	0.0	0	0	na	na
P32494	NGG1	Q99181	HSH49	0|1|0|0	0|0|0|0	-	0.25	1.25818248454	1.19404287339	0.0	0	0	na	na
P32494	NGG1	Q12267	SMC4	0|1|0|0	1|0|2|0	-	0.25	0.706388661008	0.584876429635	0.0	0	0	na	na
P32494	NGG1	Q12265	PRS5	0|1|2|1	30|28|32|33	-	1.0	0.0625561635627	0.0555297327719	0.0	0	0	na	na
P32494	NGG1	Q99186	APM4	1|0|2|1	0|0|0|0	-	1.0	1.97438963216	1.83919208973	0.34	0	0	na	na
P32494	NGG1	P15624	FRS1	2|1|0|0	8|13|10|16	-	0.75	0.136746943306	0.112515051793	0.0	0	0	na	na
P32494	NGG1	P15625	FRS2	3|1|0|3	36|39|40|31	-	1.75	0.0718577558283	0.0596514897311	0.0	0	0	na	na
P32494	NGG1	Q02207	FOX2	0|2|0|0	1|1|2|0	-	0.5	0.752692015077	0.5623952352	0.02	0	0	na	na
P32494	NGG1	Q02206	RSC4	9|13|14|5	2|3|2|1	-	10.25	3.74016003113	3.15358343527	0.8	0	0	na	na
P32494	NGG1	P38891	BAT1	1|1|1|1	3|5|4|3	-	1.0	0.419373968839	0.398559813995	0.0	0	0	na	na
P32494	NGG1	P46969	RPE1	0|1|2|3	5|3|3|5	-	1.5	0.493282461289	0.40617391339	0.0	0	0	na	na
P32494	NGG1	P02992	TUF1	1|0|0|2	5|6|6|6	-	0.75	0.254862806341	0.222246561873	0.0	0	0	na	na
P32494	NGG1	P46963	CTK3	0|1|1|2	0|0|1|0	-	1.0	1.57424358611	1.37408849792	0.44	0	0	na	na
P32494	NGG1	P02994	TEF2;TEF1	112|103|108|108	245|216|224|240	-	107.75	0.45985900116	0.440761689271	0.0	0	0	na	na
P32494	NGG1	P47083	MPP10	66|63|63|61	16|17|17|20	-	63.25	3.41890757583	3.31819568794	0.8	0	0	na	na
P32494	NGG1	P34110	VPS35	2|0|2|3	3|2|1|2	-	1.75	0.89923946896	0.727363054051	0.01	0	0	na	na
P32494	NGG1	P40029	MXR1	6|5|7|3	1|1|1|0	-	5.25	3.52646266476	2.98675471046	0.87	0	0	na	na
P32494	NGG1	P40024	ARB1	5|1|5|1	7|8|8|6	-	3.0	0.475994876655	0.394233227607	0.0	0	0	na	na
P32494	NGG1	P07347	ARD1	6|12|6|7	3|2|2|2	-	7.75	2.66967373741	2.46086523195	0.57	0	0	na	na
P32494	NGG1	P07342	ILV2	5|2|3|4	44|44|41|48	-	3.5	0.0975564396008	0.0927294248473	0.0	0	0	na	na
P32494	NGG1	P04456	RPL25	35|33|41|42	15|18|16|18	-	37.75	2.15057821133	2.08941196707	0.47	0	0	na	na
P32494	NGG1	P42846	KRI1	20|18|22|22	3|4|6|5	-	20.5	3.83202380752	3.51753566715	0.93	0	0	na	na
P32494	NGG1	P05986	TPK3	1|0|0|0	0|0|0|0	-	0.25	1.2394457486	1.18288122323	0.0	0	0	na	na
